id,original_text,text_for_sentiment,aspect,label_for_sentiment
1733,"معندهمش حاجة حلوة غير الـ دبابيس اسبيسي بس.

نقطة تانية غريبة لسه واخد بالي منها: الوجبات ٣ و٥ و٨ كلهم بينزل معاهم كيس عيش واحد، والكيس فيه ٣ عيش. طب إزاي؟

يعني وجبة ٣ مفهوم ينزل معاها ٣ عيش، لكن وجبة ٥ و٨ برضه ينزل معاهم ٣ عيش بس. ومحدش يسكت لو لقى الأوردر بتاعه ناقص، لأن الأستاذ شايف إن لو أخدت أوردر فيه ٥ قطع وأخدت معاه ٣ عيش ده عادي، ولو نزل أكتر يبقى دي خدمة من الويتر والمفروض أدفع أكتر.

مع إننا كنا بنمشيها ودي، يعني مثلًا فطرنا في رمضان عندهم الأسبوع اللي فات:
٢ سلطة و٢ تومية علينا إحنا الـ٨، والعيش كان ناقص لولا إن إحنا طلبنا بزيادة ومشّينا الدنيا.

زمان قبل ما المكان يتجدد كان كويس وجميل، دلوقتي مش مفهوم إيه اللي حصل، والصراحة الموضوع بقى
غريب
و حاطط صور علشان ردهم العقلاني عليا",معندهمش حاجة حلوة غير الـ دبابيس اسبيسي بس. نقطة تانية غريبة لسه واخد بالي منها: الوجبات ٣ و٥ و٨ كلهم بينزل معاهم كيس عيش واحد، والكيس فيه ٣ عيش. طب ازاي؟ يعني وجبة ٣ مفهوم ينزل معاها ٣ عيش، لكن وجبة ٥ و٨ برضه ينزل معاهم ٣ عيش بس. ومحدش يسكت لو لقي الاوردر بتاعه ناقص، لان الاستاذ شايف ان لو اخدت اوردر فيه ٥ قطع واخدت معاه ٣ عيش ده عادي، ولو نزل اكتر يبقي دي خدمة من الويتر والمفروض ادفع اكتر. مع اننا كنا بنمشيها ودي، يعني مثلا فطرنا في رمضان عندهم الاسبوع اللي فات: ٢ سلطة و٢ تومية علينا احنا الـ٨، والعيش كان ناقص لولا ان احنا طلبنا بزيادة ومشينا الدنيا. زمان قبل ما المكان يتجدد كان كويس وجميل، دلوقتي مش مفهوم ايه اللي حصل، والصراحة الموضوع بقي غريب و حاطط صور علشان ردهم العقلاني عليا [ASPECT] service,service,negative
1733,"معندهمش حاجة حلوة غير الـ دبابيس اسبيسي بس.

نقطة تانية غريبة لسه واخد بالي منها: الوجبات ٣ و٥ و٨ كلهم بينزل معاهم كيس عيش واحد، والكيس فيه ٣ عيش. طب إزاي؟

يعني وجبة ٣ مفهوم ينزل معاها ٣ عيش، لكن وجبة ٥ و٨ برضه ينزل معاهم ٣ عيش بس. ومحدش يسكت لو لقى الأوردر بتاعه ناقص، لأن الأستاذ شايف إن لو أخدت أوردر فيه ٥ قطع وأخدت معاه ٣ عيش ده عادي، ولو نزل أكتر يبقى دي خدمة من الويتر والمفروض أدفع أكتر.

مع إننا كنا بنمشيها ودي، يعني مثلًا فطرنا في رمضان عندهم الأسبوع اللي فات:
٢ سلطة و٢ تومية علينا إحنا الـ٨، والعيش كان ناقص لولا إن إحنا طلبنا بزيادة ومشّينا الدنيا.

زمان قبل ما المكان يتجدد كان كويس وجميل، دلوقتي مش مفهوم إيه اللي حصل، والصراحة الموضوع بقى
غريب
و حاطط صور علشان ردهم العقلاني عليا",معندهمش حاجة حلوة غير الـ دبابيس اسبيسي بس. نقطة تانية غريبة لسه واخد بالي منها: الوجبات ٣ و٥ و٨ كلهم بينزل معاهم كيس عيش واحد، والكيس فيه ٣ عيش. طب ازاي؟ يعني وجبة ٣ مفهوم ينزل معاها ٣ عيش، لكن وجبة ٥ و٨ برضه ينزل معاهم ٣ عيش بس. ومحدش يسكت لو لقي الاوردر بتاعه ناقص، لان الاستاذ شايف ان لو اخدت اوردر فيه ٥ قطع واخدت معاه ٣ عيش ده عادي، ولو نزل اكتر يبقي دي خدمة من الويتر والمفروض ادفع اكتر. مع اننا كنا بنمشيها ودي، يعني مثلا فطرنا في رمضان عندهم الاسبوع اللي فات: ٢ سلطة و٢ تومية علينا احنا الـ٨، والعيش كان ناقص لولا ان احنا طلبنا بزيادة ومشينا الدنيا. زمان قبل ما المكان يتجدد كان كويس وجميل، دلوقتي مش مفهوم ايه اللي حصل، والصراحة الموضوع بقي غريب و حاطط صور علشان ردهم العقلاني عليا [ASPECT] ambiance,ambiance,negative
2456,مكان منظم وسرعه في تنفيذ الإجراءات وحرفيه في التعامل,مكان منظم وسرعه في تنفيذ الاجراءات وحرفيه في التعامل [ASPECT] ambiance,ambiance,positive
2456,مكان منظم وسرعه في تنفيذ الإجراءات وحرفيه في التعامل,مكان منظم وسرعه في تنفيذ الاجراءات وحرفيه في التعامل [ASPECT] service,service,positive
7583,ممتاز,ممتاز [ASPECT] general,general,positive
3479,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملائمة,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملايمة [ASPECT] ambiance,ambiance,positive
3479,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملائمة,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملايمة [ASPECT] cleanliness,cleanliness,positive
3479,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملائمة,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملايمة [ASPECT] service,service,positive
3479,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملائمة,مكان متميز وسط القاهرة و يمتاز بالنظافة و الاستقبال الجيد و الاسعار الملايمة [ASPECT] price,price,positive
4149,القهوه مذهله ، و عبد الرحمن رائع,القهوه مذهله ، و عبد الرحمن رايع [ASPECT] food,food,positive
4149,القهوه مذهله ، و عبد الرحمن رائع,القهوه مذهله ، و عبد الرحمن رايع [ASPECT] service,service,positive
9231,ممتاز كل الموسيقى و القرآن الكريم,ممتاز كل الموسيقي و القران الكريم [ASPECT] general,general,positive
9400,اسوأ تطبيق تعاملت معه وستكون هذه آخر مرة اتعامل معه ولا أنصح بالتعامل معه لعدة أسباب : اولا / التطبيق ليس تطبيق مباشر مع مالك السكن او الفندق بل هو وسيط (سمسار) يعرض عروض تطبيقات السكن الاخرى مع زيادة في السعر وعليه عند وجود اي مشكلة لك لا تدري من تخاطب او تراجع . ثانيا / دعم العملاء عندهم سواء على الواتس او هاتفيا سيء جدا تأخر بالرد عدم وجود اجابة شافية او تعاون لحل الاشكالية . ثالثا/ التطبيق مالي بحت متى ماتحصل على المبلغ تغير التعامل من سيء إلى اسوأ . رابعا/ هذه اول و اخر مرة اتعامل معهم.,اسوا تطبيق تعاملت معه وستكون هذه اخر مرة اتعامل معه ولا انصح بالتعامل معه لعدة اسباب : اولا / التطبيق ليس تطبيق مباشر مع مالك السكن او الفندق بل هو وسيط (سمسار) يعرض عروض تطبيقات السكن الاخري مع زيادة في السعر وعليه عند وجود اي مشكلة لك لا تدري من تخاطب او تراجع . ثانيا / دعم العملاء عندهم سواء علي الواتس او هاتفيا سيء جدا تاخر بالرد عدم وجود اجابة شافية او تعاون لحل الاشكالية . ثالثا/ التطبيق مالي بحت متي ماتحصل علي المبلغ تغير التعامل من سيء الي اسوا . رابعا/ هذه اول و اخر مرة اتعامل معهم. [ASPECT] app_experience,app_experience,negative
9400,اسوأ تطبيق تعاملت معه وستكون هذه آخر مرة اتعامل معه ولا أنصح بالتعامل معه لعدة أسباب : اولا / التطبيق ليس تطبيق مباشر مع مالك السكن او الفندق بل هو وسيط (سمسار) يعرض عروض تطبيقات السكن الاخرى مع زيادة في السعر وعليه عند وجود اي مشكلة لك لا تدري من تخاطب او تراجع . ثانيا / دعم العملاء عندهم سواء على الواتس او هاتفيا سيء جدا تأخر بالرد عدم وجود اجابة شافية او تعاون لحل الاشكالية . ثالثا/ التطبيق مالي بحت متى ماتحصل على المبلغ تغير التعامل من سيء إلى اسوأ . رابعا/ هذه اول و اخر مرة اتعامل معهم.,اسوا تطبيق تعاملت معه وستكون هذه اخر مرة اتعامل معه ولا انصح بالتعامل معه لعدة اسباب : اولا / التطبيق ليس تطبيق مباشر مع مالك السكن او الفندق بل هو وسيط (سمسار) يعرض عروض تطبيقات السكن الاخري مع زيادة في السعر وعليه عند وجود اي مشكلة لك لا تدري من تخاطب او تراجع . ثانيا / دعم العملاء عندهم سواء علي الواتس او هاتفيا سيء جدا تاخر بالرد عدم وجود اجابة شافية او تعاون لحل الاشكالية . ثالثا/ التطبيق مالي بحت متي ماتحصل علي المبلغ تغير التعامل من سيء الي اسوا . رابعا/ هذه اول و اخر مرة اتعامل معهم. [ASPECT] price,price,negative
